32.226562, 273.925781, 1071.289062
-207.763672, 335.937500, 933.593750
-303.466797, 328.125000, 915.039062
-319.091797, 242.187500, 819.335938
-336.181641, 217.285156, 880.371094
-377.197266, 174.804688, 771.484375
-423.583984, 119.628906, 798.339844
-371.826172, 85.937500, 1005.859375
-408.935547, 69.335938, 1140.625000
-403.076172, 111.328125, 1421.386719
-330.810547, 126.953125, 1451.171875
-114.501953, 85.937500, 1748.046875
-,-,-
-606.689453, 20.019531, 274.414062
-876.708984, 162.109375, 330.566406
-951.904297, 112.304688, 402.343750
-824.951172, 96.679688, 638.671875
-622.802734, 72.265625, 689.941406
-406.982422, 69.335938, 790.527344
-336.669922, 125.976562, 775.878906
-341.064453, 188.476562, 915.527344
-152.099609, 166.992188, 1060.058594
-7.080078, 196.289062, 1256.347656
17.578125, 221.191406, 1321.777344
-46.142578, 274.902344, 1442.871094
-93.994141, 415.527344, 1437.500000
7.324219, 427.734375, 1650.878906
50.781250, 436.523438, 1699.218750
116.699219, 395.996094, 1644.042969
102.539062, 335.937500, 1383.300781
-41.259766, 350.585938, 1041.015625
39.062500, 308.593750, 446.777344
108.886719, 235.839844, 185.058594
-7.568359, 61.523438, 243.164062
-415.283203, 38.085938, 595.214844
-427.490234, -118.408203, 1118.164062
-775.146484, -109.130859, 1459.960938
-459.228516, -50.537109, 790.527344
-1761.474609, 134.277344, 298.339844
-284.912109, 67.382812, 752.929688
-537.353516, 261.718750, 474.609375
-531.005859, 140.136719, 897.949219
